# StartTime = 06/13/2023 02:50:21.5679 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Intake air temperature (°F), Mass air flow rate (lb/min), Absolute load value (%), Engine fuel rate (gal/hr), Engine Fuel Rate (lb/min), Vehicle Fuel Rate (lb/min), Cylinder Fuel Rate, Mass air flow rate (lb/min).1, Engine Power (hp), Fuel Remaining (gal), Intake Air Temp (F), Outside Air Temp (F), Calculated load value (%), Engine coolant temperature (°F), Time since engine start (sec), Fuel level input (%), Evap system vapor pressure (inH2O), Ambient air temperature (°F), Engine oil temperature (°F), Engine Exhaust Flow Rate (lb/min), Intake manifold absolute pressure (inHg), AirCon High Side Pressure (PSI), A/C Cutoff Signal, Fuel system 1 status, Fuel system 2 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Blower Motor Speed Level (Rear), Compressor Drive Check, Compressor Speed (RPM), Compressor Target Speed (RPM), Electric Fan Speed (%), Engine Coolant Temperature (°F), Humidity Level, Humidity Sensor (%), Regulator Pressure Sensor (MPa), Room Temperature Sensor (°F), This item is Engine Coolant Temperature. (°F), This item is only used to display the customized status., Air Conditioner Feedback Value (L/s), Ambient Temperature for Air Conditioner (°F), Current Air Conditioner ECU Communication Status, Engine Coolant Temperature (IN) (°F), Engine Fuel Rate (lb/min).1, Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), This item indicates the output value of the Refrigerant Outlet Temperature Sensor. (°F)
172.605,8.077826,420.2584,30.50978,0.01922109,0.04662806,4.443068,0.006277556,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,131.0,261,0,0,73.4,0,0,0.0,0,0,1,0,0.6853356,0.02391316,28.65935,2.858921,74.48,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
173.604,8.077826,420.2584,30.50978,0.01922109,0.04662806,4.443068,0.006277556,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,131.0,261,0,0,73.4,0,0,0.0,0,0,1,0,0.6853356,0.02391316,28.65935,2.858921,74.48,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
174.604,8.077826,420.2584,30.50978,0.01922109,0.04662806,4.443068,0.006277556,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,131.0,261,0,0,73.4,0,0,0.0,0,0,1,0,0.6853356,0.02391316,28.65935,2.858921,74.48,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
175.598,7.456454,387.2283,30.54251,0.01925596,0.05060538,4.443477,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,131.0,261,0,0,73.4,0,0,0.0,0,0,1,0,0.6933941,0.02393403,28.97105,2.920816,74.48,0,0,0,0,0,0,144.59,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
176.605,7.456454,387.2283,30.54251,0.01925596,0.05060538,4.443477,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,131.0,261,0,0,73.4,0,0,0.0,0,0,1,0,0.6933941,0.02393403,28.97105,2.920816,74.48,0,0,0,0,0,0,144.59,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
177.604,7.456454,387.2283,30.54251,0.01925596,0.05060538,4.443477,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,131.0,261,0,0,73.4,0,0,0.0,0,0,1,0,0.6933941,0.02393403,28.97105,2.920816,74.48,0,0,0,0,0,0,144.59,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
178.601,7.456454,387.2283,30.54251,0.01925596,0.05060538,4.443477,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,131.0,261,0,0,73.4,0,0,0.0,0,0,1,0,0.6933941,0.02393403,28.97105,2.920816,74.48,0,0,0,0,0,0,144.59,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
179.603,7.456454,387.2283,30.54251,0.01925596,0.05060538,4.443477,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,131.0,261,0,0,73.4,0,0,0.0,0,0,1,0,0.6933941,0.02393403,28.97105,2.920816,74.48,0,0,0,0,0,0,144.59,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
180.6,2.485485,129.0761,30.55112,0.01925596,0.1518161,4.443865,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6959537,0.02395387,29.05392,2.996969,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
181.602,2.485485,129.0761,30.55112,0.01925596,0.1518161,4.443865,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6959537,0.02395387,29.05392,2.996969,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
182.601,2.485485,129.0761,30.55112,0.01925596,0.1518161,4.443865,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6959537,0.02395387,29.05392,2.996969,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
183.6,0.0,0.0,30.54779,0.01925596,0.0,4.444349,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6959537,0.02397859,29.02397,3.060017,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
184.602,0.0,0.0,30.54779,0.01925596,0.0,4.444349,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6959537,0.02397859,29.02397,3.060017,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
185.6,0.0,0.0,30.54779,0.01925596,0.0,4.444349,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6959537,0.02397859,29.02397,3.060017,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
186.6,0.0,0.0,30.54779,0.01925596,0.0,4.444349,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6959537,0.02397859,29.02397,3.060017,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,82.4,0
187.596,2.485485,129.0761,30.55655,0.01925596,0.1518161,4.44474,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6985505,0.02399852,29.10806,3.123312,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
188.603,2.485485,129.0761,30.55655,0.01925596,0.1518161,4.44474,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6985505,0.02399852,29.10806,3.123312,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
189.603,2.485485,129.0761,30.55655,0.01925596,0.1518161,4.44474,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6985505,0.02399852,29.10806,3.123312,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
190.606,2.485485,129.0761,30.55655,0.01925596,0.1518161,4.44474,0.006288945,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2640207,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.6985505,0.02399852,29.10806,3.123312,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
191.603,1.864114,96.62527,30.56253,0.01929219,0.2028024,4.44514,0.006300778,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02401896,29.16576,3.19164,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
192.603,1.864114,96.62527,30.56253,0.01929219,0.2028024,4.44514,0.006300778,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02401896,29.16576,3.19164,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
193.608,1.864114,96.62527,30.56253,0.01929219,0.2028024,4.44514,0.006300778,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02401896,29.16576,3.19164,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
194.608,1.864114,96.62527,30.56253,0.01929219,0.2028024,4.44514,0.006300778,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02401896,29.16576,3.19164,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
195.61,1.864114,96.62527,30.56253,0.01929219,0.2028024,4.44514,0.006300778,0.0,82.4,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02401896,29.16576,3.19164,74.48,0,0,0,0,0,0,143.33,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
196.603,0.0,0.0,30.55957,0.01929219,0.0,4.44557,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02404091,29.13913,3.262105,74.48,0,0,0,0,0,0,142.7,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
197.605,0.0,0.0,30.55957,0.01929219,0.0,4.44557,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02404091,29.13913,3.262105,74.48,0,0,0,0,0,0,142.7,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
198.603,0.0,0.0,30.55957,0.01929219,0.0,4.44557,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02404091,29.13913,3.262105,74.48,0,0,0,0,0,0,142.7,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
199.589,0.0,0.0,30.55957,0.01929219,0.0,4.44557,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02404091,29.13913,3.262105,74.48,0,0,0,0,0,0,142.7,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
200.583,0.0,0.0,30.55957,0.01929219,0.0,4.44557,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02404091,29.13913,3.262105,74.48,0,0,0,0,0,0,142.7,0,0,0,96.35,0,0,0,0,1,0,0,0.0,78.125,84.2,0
201.596,0.0,0.0,30.55653,0.01929219,0.0,4.446013,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02406351,29.11176,3.347573,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
202.597,0.0,0.0,30.55653,0.01929219,0.0,4.446013,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02406351,29.11176,3.347573,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
203.597,0.0,0.0,30.55653,0.01929219,0.0,4.446013,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02406351,29.11176,3.347573,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
204.603,0.0,0.0,30.55653,0.01929219,0.0,4.446013,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02406351,29.11176,3.347573,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
205.593,0.0,0.0,30.55653,0.01929219,0.0,4.446013,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02406351,29.11176,3.347573,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
206.597,0.0,0.0,30.55653,0.01929219,0.0,4.446013,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02406351,29.11176,3.347573,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
207.595,0.0,0.0,30.55653,0.01929219,0.0,4.446013,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7005312,0.02406351,29.11176,3.347573,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
208.599,1.864114,96.62527,30.56452,0.01929219,0.2028024,4.446551,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02409096,29.18867,3.473612,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
209.596,1.864114,96.62527,30.56452,0.01929219,0.2028024,4.446551,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02409096,29.18867,3.473612,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
210.598,1.864114,96.62527,30.56452,0.01929219,0.2028024,4.446551,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02409096,29.18867,3.473612,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
211.596,1.864114,96.62527,30.56452,0.01929219,0.2028024,4.446551,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02409096,29.18867,3.473612,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
212.595,1.864114,96.62527,30.56452,0.01929219,0.2028024,4.446551,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02409096,29.18867,3.473612,74.48,0,0,0,0,0,0,142.7,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,84.2,0
213.597,0.0,0.0,30.55888,0.01929219,0.0,4.447372,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02413286,29.13799,3.556322,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
214.596,0.0,0.0,30.55888,0.01929219,0.0,4.447372,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02413286,29.13799,3.556322,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
215.596,0.0,0.0,30.55888,0.01929219,0.0,4.447372,0.006300778,0.0,84.2,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02413286,29.13799,3.556322,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
217.596,0.0,0.0,30.55549,0.01929219,0.0,4.447865,0.006300778,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02415804,29.10762,3.612285,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
218.595,0.0,0.0,30.55549,0.01929219,0.0,4.447865,0.006300778,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02415804,29.10762,3.612285,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
219.597,0.0,0.0,30.55549,0.01929219,0.0,4.447865,0.006300778,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02415804,29.10762,3.612285,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
220.597,0.0,0.0,30.5532,0.01837352,0.0,4.448199,0.00600074,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2519214,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02417507,29.08712,3.664801,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
221.6,0.0,0.0,30.5532,0.01837352,0.0,4.448199,0.00600074,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2519214,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02417507,29.08712,3.664801,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
222.599,0.0,0.0,30.5532,0.01837352,0.0,4.448199,0.00600074,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2519214,0,0,0,0.0,141.8,299,0,0,73.4,0,0,0.0,0,0,1,0,0.7031831,0.02417507,29.08712,3.664801,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
223.601,2.485485,128.8337,30.56054,0.01929219,0.1521018,4.448533,0.006300778,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.7053701,0.02419211,29.15703,3.714911,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
224.602,2.485485,128.8337,30.56054,0.01929219,0.1521018,4.448533,0.006300778,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.7053701,0.02419211,29.15703,3.714911,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
225.602,2.485485,128.8337,30.56054,0.01929219,0.1521018,4.448533,0.006300778,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2645174,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.7053701,0.02419211,29.15703,3.714911,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
226.602,1.864114,96.44347,30.56523,0.01932856,0.2031847,4.448848,0.006312655,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.265016,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.02420819,29.20198,3.770175,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
227.6,1.864114,96.44347,30.56523,0.01932856,0.2031847,4.448848,0.006312655,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.265016,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.02420819,29.20198,3.770175,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
228.599,1.864114,96.44347,30.56523,0.01932856,0.2031847,4.448848,0.006312655,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.265016,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.02420819,29.20198,3.770175,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
229.599,1.864114,96.44347,30.56523,0.01932856,0.2031847,4.448848,0.006312655,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.265016,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.02420819,29.20198,3.770175,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
230.6,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
231.6,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
232.601,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
233.598,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
234.6,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
235.602,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
236.603,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
237.599,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
238.601,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
239.599,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
