# StartTime = 06/13/2023 02:59:20.6064 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Intake air temperature (°F), Mass air flow rate (lb/min), Absolute load value (%), Engine fuel rate (gal/hr), Engine Fuel Rate (lb/min), Vehicle Fuel Rate (lb/min), Cylinder Fuel Rate, Mass air flow rate (lb/min).1, Engine Power (hp), Fuel Remaining (gal), Intake Air Temp (F), Outside Air Temp (F), Calculated load value (%), Engine coolant temperature (°F), Time since engine start (sec), Fuel level input (%), Evap system vapor pressure (inH2O), Ambient air temperature (°F), Engine oil temperature (°F), Engine Exhaust Flow Rate (lb/min), Intake manifold absolute pressure (inHg), AirCon High Side Pressure (PSI), A/C Cutoff Signal, Fuel system 1 status, Fuel system 2 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Blower Motor Speed Level (Rear), Compressor Drive Check, Compressor Speed (RPM), Compressor Target Speed (RPM), Electric Fan Speed (%), Engine Coolant Temperature (°F), Humidity Level, Humidity Sensor (%), Regulator Pressure Sensor (MPa), Room Temperature Sensor (°F), This item is Engine Coolant Temperature. (°F), This item is only used to display the customized status., Air Conditioner Feedback Value (L/s), Ambient Temperature for Air Conditioner (°F), Current Air Conditioner ECU Communication Status, Engine Coolant Temperature (IN) (°F), Engine Fuel Rate (lb/min).1, Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), This item indicates the output value of the Refrigerant Outlet Temperature Sensor. (°F)
366.56,28.58307,138.1928,29.55091,0.2068348,0.1418007,5.113564,0.06755167,0.0,93.2,0.302967,12.54902,0,0,0,0,0.0,2.835935,0,0,0,73.72549,168.8,352,0,0,73.4,0,0,0.0,0,0,4,0,0.7722588,0.03391026,22.7736,6.077147,78.26,13,0,0,2602,2563,0,178.61,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,91.4,0
367.556,28.58307,138.1928,29.55091,0.2068348,0.1418007,5.113564,0.06755167,0.0,93.2,0.302967,12.54902,0,0,0,0,0.0,2.835935,0,0,0,73.72549,168.8,352,0,0,73.4,0,0,0.0,0,0,4,0,0.7722588,0.03391026,22.7736,6.077147,78.26,13,0,0,2602,2563,0,178.61,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,91.4,0
368.556,28.58307,138.1928,29.55091,0.2068348,0.1418007,5.113564,0.06755167,0.0,93.2,0.302967,12.54902,0,0,0,0,0.0,2.835935,0,0,0,73.72549,168.8,352,0,0,73.4,0,0,0.0,0,0,4,0,0.7722588,0.03391026,22.7736,6.077147,78.26,13,0,0,2602,2563,0,178.61,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,91.4,0
369.557,29.20445,385.6419,29.70343,0.07572944,0.05081355,5.115784,0.02473303,0.0,93.2,0.111132,0.0,0,0,0,0,0.0,1.038335,0,0,0,0.0,168.8,352,0,0,73.4,0,0,0.0,0,0,1,0,0.8154301,0.03402356,23.96663,6.157963,78.26,13,0,0,2546,2506,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,95.0,0
370.557,29.20445,385.6419,29.70343,0.07572944,0.05081355,5.115784,0.02473303,0.0,93.2,0.111132,0.0,0,0,0,0,0.0,1.038335,0,0,0,0.0,168.8,352,0,0,73.4,0,0,0.0,0,0,1,0,0.8154301,0.03402356,23.96663,6.157963,78.26,13,0,0,2546,2506,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,95.0,0
371.559,29.20445,385.6419,29.70343,0.07572944,0.05081355,5.115784,0.02473303,0.0,93.2,0.111132,0.0,0,0,0,0,0.0,1.038335,0,0,0,0.0,168.8,352,0,0,73.4,0,0,0.0,0,0,1,0,0.8154301,0.03402356,23.96663,6.157963,78.26,13,0,0,2546,2506,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,95.0,0
372.561,29.20445,385.6419,29.70343,0.07572944,0.05081355,5.115784,0.02473303,0.0,93.2,0.111132,0.0,0,0,0,0,0.0,1.038335,0,0,0,0.0,168.8,352,0,0,73.4,0,0,0.0,0,0,1,0,0.8154301,0.03402356,23.96663,6.157963,78.26,13,0,0,2546,2506,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,95.0,0
373.561,29.20445,385.6419,29.70343,0.07572944,0.05081355,5.115784,0.02473303,0.0,93.2,0.111132,0.0,0,0,0,0,0.0,1.038335,0,0,0,0.0,168.8,352,0,0,73.4,0,0,0.0,0,0,1,0,0.8154301,0.03402356,23.96663,6.157963,78.26,13,0,0,2546,2506,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,95.0,0
374.556,19.26251,1021.355,29.80066,0.01885976,0.01918612,5.116274,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8415648,0.03404858,24.71659,6.237415,78.26,13,0,0,2486,2451,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
375.559,19.26251,1021.355,29.80066,0.01885976,0.01918612,5.116274,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8415648,0.03404858,24.71659,6.237415,78.26,13,0,0,2486,2451,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
376.563,19.26251,1021.355,29.80066,0.01885976,0.01918612,5.116274,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8415648,0.03404858,24.71659,6.237415,78.26,13,0,0,2486,2451,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
377.559,19.26251,1021.355,29.80066,0.01885976,0.01918612,5.116274,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8415648,0.03404858,24.71659,6.237415,78.26,13,0,0,2486,2451,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
378.557,19.26251,1021.355,29.80066,0.01885976,0.01918612,5.116274,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8415648,0.03404858,24.71659,6.237415,78.26,13,0,0,2486,2451,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
379.567,19.26251,1021.355,29.80066,0.01885976,0.01918612,5.116274,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8415648,0.03404858,24.71659,6.237415,78.26,13,0,0,2486,2451,0,182.39,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
380.559,13.04879,690.5697,29.86411,0.0188957,0.02837633,5.116772,0.006171282,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8588909,0.03407395,25.20667,6.329226,78.26,13,0,0,2432,2422,0,181.13,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
381.561,13.04879,690.5697,29.86411,0.0188957,0.02837633,5.116772,0.006171282,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8588909,0.03407395,25.20667,6.329226,78.26,13,0,0,2432,2422,0,181.13,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
382.559,13.04879,690.5697,29.86411,0.0188957,0.02837633,5.116772,0.006171282,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8588909,0.03407395,25.20667,6.329226,78.26,13,0,0,2432,2422,0,181.13,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
383.561,13.04879,690.5697,29.86411,0.0188957,0.02837633,5.116772,0.006171282,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8588909,0.03407395,25.20667,6.329226,78.26,13,0,0,2432,2422,0,181.13,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
384.562,13.04879,690.5697,29.86411,0.0188957,0.02837633,5.116772,0.006171282,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8588909,0.03407395,25.20667,6.329226,78.26,13,0,0,2432,2422,0,181.13,0,0,0,82.4,0,0,0,0,1,0,0,0.0,89.375,96.8,0
385.561,3.728227,197.3056,29.88253,0.0188957,0.09931716,5.117327,0.006171282,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8645473,0.03410228,25.3516,6.4153,78.26,13,0,0,2418,2424,0,179.24,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
386.56,3.728227,197.3056,29.88253,0.0188957,0.09931716,5.117327,0.006171282,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8645473,0.03410228,25.3516,6.4153,78.26,13,0,0,2418,2424,0,179.24,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
387.559,3.728227,197.3056,29.88253,0.0188957,0.09931716,5.117327,0.006171282,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8645473,0.03410228,25.3516,6.4153,78.26,13,0,0,2418,2424,0,179.24,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
388.558,3.728227,197.3056,29.88253,0.0188957,0.09931716,5.117327,0.006171282,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8645473,0.03410228,25.3516,6.4153,78.26,13,0,0,2418,2424,0,179.24,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
389.561,3.728227,197.3056,29.88253,0.0188957,0.09931716,5.117327,0.006171282,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.259081,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8645473,0.03410228,25.3516,6.4153,78.26,13,0,0,2418,2424,0,179.24,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
390.558,3.106856,164.103,29.89645,0.01893236,0.1194118,5.117864,0.006183256,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2595837,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8690041,0.03412972,25.4618,6.497709,78.26,13,0,0,2427,2431,0,178.61,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
391.558,3.106856,164.103,29.89645,0.01893236,0.1194118,5.117864,0.006183256,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2595837,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8690041,0.03412972,25.4618,6.497709,78.26,13,0,0,2427,2431,0,178.61,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
392.558,3.106856,164.103,29.89645,0.01893236,0.1194118,5.117864,0.006183256,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2595837,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8690041,0.03412972,25.4618,6.497709,78.26,13,0,0,2427,2431,0,178.61,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
393.558,3.106856,164.103,29.89645,0.01893236,0.1194118,5.117864,0.006183256,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2595837,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8690041,0.03412972,25.4618,6.497709,78.26,13,0,0,2427,2431,0,178.61,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
394.562,3.106856,164.103,29.89645,0.01893236,0.1194118,5.117864,0.006183256,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2595837,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8690041,0.03412972,25.4618,6.497709,78.26,13,0,0,2427,2431,0,178.61,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
395.558,2.485485,131.04,29.90664,0.01896738,0.1495409,5.118383,0.006194694,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2600639,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8724585,0.0341562,25.54319,6.585039,78.26,13,0,0,2426,2434,0,177.35,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
396.559,2.485485,131.04,29.90664,0.01896738,0.1495409,5.118383,0.006194694,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2600639,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8724585,0.0341562,25.54319,6.585039,78.26,13,0,0,2426,2434,0,177.35,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
397.561,2.485485,131.04,29.90664,0.01896738,0.1495409,5.118383,0.006194694,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2600639,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8724585,0.0341562,25.54319,6.585039,78.26,13,0,0,2426,2434,0,177.35,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
398.56,2.485485,131.04,29.90664,0.01896738,0.1495409,5.118383,0.006194694,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2600639,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8724585,0.0341562,25.54319,6.585039,78.26,13,0,0,2426,2434,0,177.35,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
399.563,2.485485,131.04,29.90664,0.01896738,0.1495409,5.118383,0.006194694,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2600639,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8724585,0.0341562,25.54319,6.585039,78.26,13,0,0,2426,2434,0,177.35,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,96.8,0
400.559,1.864114,98.092,29.91376,0.01900373,0.19977,5.118913,0.006206565,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03418323,25.60105,6.671923,78.26,13,0,0,2442,2459,0,176.72,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,98.6,0
401.561,1.864114,98.092,29.91376,0.01900373,0.19977,5.118913,0.006206565,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03418323,25.60105,6.671923,78.26,13,0,0,2442,2459,0,176.72,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,98.6,0
402.559,1.864114,98.092,29.91376,0.01900373,0.19977,5.118913,0.006206565,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03418323,25.60105,6.671923,78.26,13,0,0,2442,2459,0,176.72,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,98.6,0
403.563,1.864114,98.092,29.91376,0.01900373,0.19977,5.118913,0.006206565,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03418323,25.60105,6.671923,78.26,13,0,0,2442,2459,0,176.72,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,98.6,0
404.556,1.864114,98.092,29.91376,0.01900373,0.19977,5.118913,0.006206565,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03418323,25.60105,6.671923,78.26,13,0,0,2442,2459,0,176.72,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,98.6,0
405.562,1.864114,98.092,29.91376,0.01900373,0.19977,5.118913,0.006206565,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03418323,25.60105,6.671923,78.26,13,0,0,2442,2459,0,176.72,0,0,0,81.95,0,0,0,0,1,0,0,0.0,89.375,98.6,0
406.56,0.0,0.0,29.91058,0.01900373,0.0,5.119457,0.006206565,0.0,98.6,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03421099,25.58027,6.762738,78.26,13,0,0,2467,2468,0,176.09,0,0,0,81.5,0,0,0,0,1,0,0,2342.0,89.375,91.4,0
407.562,0.0,0.0,29.91058,0.01900373,0.0,5.119457,0.006206565,0.0,98.6,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03421099,25.58027,6.762738,78.26,13,0,0,2467,2468,0,176.09,0,0,0,81.5,0,0,0,0,1,0,0,2342.0,89.375,91.4,0
408.561,0.0,0.0,29.91058,0.01900373,0.0,5.119457,0.006206565,0.0,98.6,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03421099,25.58027,6.762738,78.26,13,0,0,2467,2468,0,176.09,0,0,0,81.5,0,0,0,0,1,0,0,2342.0,89.375,91.4,0
409.562,0.0,0.0,29.91058,0.01900373,0.0,5.119457,0.006206565,0.0,98.6,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03421099,25.58027,6.762738,78.26,13,0,0,2467,2468,0,176.09,0,0,0,81.5,0,0,0,0,1,0,0,2342.0,89.375,91.4,0
410.57,0.0,0.0,29.91058,0.01900373,0.0,5.119457,0.006206565,0.0,98.6,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03421099,25.58027,6.762738,78.26,13,0,0,2467,2468,0,176.09,0,0,0,81.5,0,0,0,0,1,0,0,2342.0,89.375,91.4,0
411.561,0.0,0.0,29.91058,0.01900373,0.0,5.119457,0.006206565,0.0,98.6,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03421099,25.58027,6.762738,78.26,13,0,0,2467,2468,0,176.09,0,0,0,81.5,0,0,0,0,1,0,0,2342.0,89.375,91.4,0
412.562,0.0,0.0,29.91058,0.01900373,0.0,5.119457,0.006206565,0.0,98.6,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03421099,25.58027,6.762738,78.26,13,0,0,2467,2468,0,176.09,0,0,0,81.5,0,0,0,0,1,0,0,2342.0,89.375,91.4,0
413.565,0.0,0.0,29.91058,0.01900373,0.0,5.119457,0.006206565,0.0,98.6,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03421099,25.58027,6.762738,78.26,13,0,0,2467,2468,0,176.09,0,0,0,81.5,0,0,0,0,1,0,0,2342.0,89.375,91.4,0
414.563,0.0,0.0,29.91058,0.01900373,0.0,5.119457,0.006206565,0.0,98.6,0.027783,0.0,0,0,0,0,0.0,0.2605622,0,0,0,0.0,168.8,402,0,0,73.4,0,0,0.0,0,0,1,0,0.8751265,0.03421099,25.58027,6.762738,78.26,13,0,0,2467,2468,0,176.09,0,0,0,81.5,0,0,0,0,1,0,0,2342.0,89.375,91.4,0
415.561,15.53428,8.021543,29.66949,1.93657,2.442901,5.176767,0.6324785,2441.25,98.6,2.83122,50.98039,0,0,0,0,3.537883,26.55253,0,0,0,94.11765,168.8,402,0,0,73.4,0,0,0.0,0,0,2,0,0.8989164,0.0371361,24.206,6.920172,78.26,13,0,0,2465,2460,0,179.24,0,0,0,81.5,0,0,0,0,1,0,0,1814.75,89.375,91.4,0
416.561,15.53428,8.021543,29.66949,1.93657,2.442901,5.176767,0.6324785,2441.25,98.6,2.83122,50.98039,0,0,0,0,3.537883,26.55253,0,0,0,94.11765,168.8,402,0,0,73.4,0,0,0.0,0,0,2,0,0.8989164,0.0371361,24.206,6.920172,78.26,13,0,0,2465,2460,0,179.24,0,0,0,81.5,0,0,0,0,1,0,0,1814.75,89.375,91.4,0
417.561,15.53428,8.021543,29.66949,1.93657,2.442901,5.176767,0.6324785,2441.25,98.6,2.83122,50.98039,0,0,0,0,3.537883,26.55253,0,0,0,94.11765,168.8,402,0,0,73.4,0,0,0.0,0,0,2,0,0.8989164,0.0371361,24.206,6.920172,78.26,13,0,0,2465,2460,0,179.24,0,0,0,81.5,0,0,0,0,1,0,0,1814.75,89.375,91.4,0
418.563,15.53428,8.021543,29.66949,1.93657,2.442901,5.176767,0.6324785,2441.25,98.6,2.83122,50.98039,0,0,0,0,3.537883,26.55253,0,0,0,94.11765,168.8,402,0,0,73.4,0,0,0.0,0,0,2,0,0.8989164,0.0371361,24.206,6.920172,78.26,13,0,0,2465,2460,0,179.24,0,0,0,81.5,0,0,0,0,1,0,0,1814.75,89.375,91.4,0
419.562,15.53428,8.021543,29.66949,1.93657,2.442901,5.176767,0.6324785,2441.25,98.6,2.83122,50.98039,0,0,0,0,3.537883,26.55253,0,0,0,94.11765,168.8,402,0,0,73.4,0,0,0.0,0,0,2,0,0.8989164,0.0371361,24.206,6.920172,78.26,13,0,0,2465,2460,0,179.24,0,0,0,81.5,0,0,0,0,1,0,0,1814.75,89.375,91.4,0
420.555,15.53428,8.021543,29.66949,1.93657,2.442901,5.176767,0.6324785,2441.25,98.6,2.83122,50.98039,0,0,0,0,3.537883,26.55253,0,0,0,94.11765,168.8,402,0,0,73.4,0,0,0.0,0,0,2,0,0.8989164,0.0371361,24.206,6.920172,78.26,13,0,0,2465,2460,0,179.24,0,0,0,81.5,0,0,0,0,1,0,0,1814.75,89.375,91.4,0
421.56,15.53428,8.021543,29.66949,1.93657,2.442901,5.176767,0.6324785,2441.25,98.6,2.83122,50.98039,0,0,0,0,3.537883,26.55253,0,0,0,94.11765,168.8,402,0,0,73.4,0,0,0.0,0,0,2,0,0.8989164,0.0371361,24.206,6.920172,78.26,13,0,0,2465,2460,0,179.24,0,0,0,81.5,0,0,0,0,1,0,0,1814.75,89.375,91.4,0
422.563,30.44719,25.61129,29.61364,1.188819,0.7651249,5.239457,0.388265,1638.25,98.6,1.776789,46.27451,0,0,0,0,2.374167,16.30003,0,0,0,93.33334,168.8,402,0,0,73.4,0,0,13.3475,0,0,2,0,0.9789155,0.04033582,24.26914,7.04115,78.26,13,0,0,2362,2359,0,183.02,0,0,0,81.05,0,0,0,0,1,0,0,338.25,89.375,91.4,0
423.558,30.44719,25.61129,29.61364,1.188819,0.7651249,5.239457,0.388265,1638.25,98.6,1.776789,46.27451,0,0,0,0,2.374167,16.30003,0,0,0,93.33334,168.8,402,0,0,73.4,0,0,13.3475,0,0,2,0,0.9789155,0.04033582,24.26914,7.04115,78.26,13,0,0,2362,2359,0,183.02,0,0,0,81.05,0,0,0,0,1,0,0,338.25,89.375,91.4,0
424.561,30.44719,25.61129,29.61364,1.188819,0.7651249,5.239457,0.388265,1638.25,98.6,1.776789,46.27451,0,0,0,0,2.374167,16.30003,0,0,0,93.33334,168.8,402,0,0,73.4,0,0,13.3475,0,0,2,0,0.9789155,0.04033582,24.26914,7.04115,78.26,13,0,0,2362,2359,0,183.02,0,0,0,81.05,0,0,0,0,1,0,0,338.25,89.375,91.4,0
425.563,30.44719,25.61129,29.61364,1.188819,0.7651249,5.239457,0.388265,1638.25,98.6,1.776789,46.27451,0,0,0,0,2.374167,16.30003,0,0,0,93.33334,168.8,402,0,0,73.4,0,0,13.3475,0,0,2,0,0.9789155,0.04033582,24.26914,7.04115,78.26,13,0,0,2362,2359,0,183.02,0,0,0,81.05,0,0,0,0,1,0,0,338.25,89.375,91.4,0
426.564,30.44719,25.61129,29.61364,1.188819,0.7651249,5.239457,0.388265,1638.25,98.6,1.776789,46.27451,0,0,0,0,2.374167,16.30003,0,0,0,93.33334,168.8,402,0,0,73.4,0,0,13.3475,0,0,2,0,0.9789155,0.04033582,24.26914,7.04115,78.26,13,0,0,2362,2359,0,183.02,0,0,0,81.05,0,0,0,0,1,0,0,338.25,89.375,91.4,0
427.563,34.17542,439.3781,29.85204,0.07778133,0.04459902,5.242408,0.02540317,0.0,98.6,0.121716,0.0,0,0,0,0,0.0,1.066468,0,0,0,0.0,168.8,402,0,0,73.4,0,0,1.362523,0,0,1,0,1.047164,0.04048641,25.86459,7.121638,78.26,13,0,0,2365,2375,0,185.54,0,0,0,81.05,0,0,0,0,1,0,0,0.0,89.375,95.0,0
428.561,34.17542,439.3781,29.85204,0.07778133,0.04459902,5.242408,0.02540317,0.0,98.6,0.121716,0.0,0,0,0,0,0.0,1.066468,0,0,0,0.0,168.8,402,0,0,73.4,0,0,1.362523,0,0,1,0,1.047164,0.04048641,25.86459,7.121638,78.26,13,0,0,2365,2375,0,185.54,0,0,0,81.05,0,0,0,0,1,0,0,0.0,89.375,95.0,0
429.563,34.17542,439.3781,29.85204,0.07778133,0.04459902,5.242408,0.02540317,0.0,98.6,0.121716,0.0,0,0,0,0,0.0,1.066468,0,0,0,0.0,168.8,402,0,0,73.4,0,0,1.362523,0,0,1,0,1.047164,0.04048641,25.86459,7.121638,78.26,13,0,0,2365,2375,0,185.54,0,0,0,81.05,0,0,0,0,1,0,0,0.0,89.375,95.0,0
430.562,34.17542,439.3781,29.85204,0.07778133,0.04459902,5.242408,0.02540317,0.0,98.6,0.121716,0.0,0,0,0,0,0.0,1.066468,0,0,0,0.0,168.8,402,0,0,73.4,0,0,1.362523,0,0,1,0,1.047164,0.04048641,25.86459,7.121638,78.26,13,0,0,2365,2375,0,185.54,0,0,0,81.05,0,0,0,0,1,0,0,0.0,89.375,95.0,0
431.565,34.17542,439.3781,29.85204,0.07778133,0.04459902,5.242408,0.02540317,0.0,98.6,0.121716,0.0,0,0,0,0,0.0,1.066468,0,0,0,0.0,168.8,402,0,0,73.4,0,0,1.362523,0,0,1,0,1.047164,0.04048641,25.86459,7.121638,78.26,13,0,0,2365,2375,0,185.54,0,0,0,81.05,0,0,0,0,1,0,0,0.0,89.375,95.0,0
